城市,标题,总价(万),单价(元/平),户型,面积(平),朝向,装修,楼层,年份,小区,区域,链接
成都,东麓驿境三期 3室2厅 南,76,"8,293元/平",3室2厅,91.65平米,南,毛坯,高楼层(共18层),板塔结合,东麓驿境三期,龙泉驿城区,https://cd.lianjia.com/ershoufang/106123947383.html
成都,万鸿城市花园 1室1厅 东南,27,"6,529元/平",1室1厅,41.36平米,东南,其他,中楼层(共17层),板塔结合,万鸿城市花园,龙泉驿城区,https://cd.lianjia.com/ershoufang/106121962078.html
成都,蓝山美树 4室2厅 东北,180,"12,670元/平",4室2厅,142.07平米,东北,毛坯,中楼层(共5层),板楼,蓝山美树,海洋公园,https://cd.lianjia.com/ershoufang/106119859460.html
成都,融创南湖逸家 3室2厅 西,189,"28,585元/平",3室2厅,66.12平米,西,精装,低楼层(共33层),板塔结合,融创南湖逸家,华府,https://cd.lianjia.com/ershoufang/106124791218.html
成都,艺锦湾五期 3室2厅 东北,260,"23,838元/平",3室2厅,109.07平米,东北,精装,低楼层(共6层),板塔结合,艺锦湾五期,东安湖,https://cd.lianjia.com/ershoufang/106125211332.html
成都,高桥鑫玉B1小区东区 2室1厅 东南,25,"3,585元/平",2室1厅,69.74平米,东南,其他,高楼层(共6层),板楼,高桥鑫玉B1小区东区,都江堰城区,https://cd.lianjia.com/ershoufang/106125019944.html
成都,华府幸福城A区 3室1厅 东南,69.8,"7,370元/平",3室1厅,94.72平米,东南,其他,高楼层(共34层),塔楼,华府幸福城A区,阳光城,https://cd.lianjia.com/ershoufang/106123273716.html
成都,花样年龙年中心三期 4室2厅 东南 南,128,"10,798元/平",4室2厅,118.55平米,东南 南,精装,23层,2017年,花样年龙年中心三期,郫县城区,https://cd.lianjia.com/ershoufang/106125136863.html
成都,置信逸都D区 2室1厅 西南,69.8,"8,854元/平",2室1厅,78.84平米,西南,其他,高楼层(共33层),板塔结合,置信逸都D区,郫县万达,https://cd.lianjia.com/ershoufang/106124518456.html
成都,状元街二巷26号 3室2厅 东南,33.6,"4,016元/平",3室2厅,83.68平米,东南,简装,中楼层(共7层),暂无数据,状元街二巷26号,新都城区,https://cd.lianjia.com/ershoufang/106121683307.html
成都,东麓驿境三期 3室2厅 东,78.8,"7,522元/平",3室2厅,104.76平米,东,其他,低楼层(共6层),板塔结合,东麓驿境三期,龙泉驿城区,https://cd.lianjia.com/ershoufang/106123828219.html
成都,鸿锦汇 1室1厅 南 北,66,"13,380元/平",1室1厅,49.33平米,南 北,简装,中楼层(共25层),板楼,鸿锦汇,花牌坊,https://cd.lianjia.com/ershoufang/106116928593.html
成都,华润橡树湾A区 2室2厅 东北,75,"14,273元/平",2室2厅,52.55平米,东北,精装,中楼层(共34层),板塔结合,华润橡树湾A区,橡树湾,https://cd.lianjia.com/ershoufang/106125021477.html
成都,通济小院 1室2厅 南,42,"8,480元/平",1室2厅,49.53平米,南,简装,高楼层(共6层),暂无数据,通济小院,南湖,https://cd.lianjia.com/ershoufang/106125271112.html
成都,蓝光圣菲TOWN城 3室2厅 西南,106,"12,560元/平",3室2厅,84.4平米,西南,简装,中楼层(共23层),塔楼,蓝光圣菲TOWN城,航空港,https://cd.lianjia.com/ershoufang/106120272803.html
成都,听湖九园 3室1厅 东北,56.6,"6,025元/平",3室1厅,93.95平米,东北,精装,低楼层(共33层),2021年,听湖九园,青白江,https://cd.lianjia.com/ershoufang/106124458722.html
成都,傲城 2室1厅 西北,76,"10,705元/平",2室1厅,71平米,西北,精装,高楼层(共31层),板塔结合,傲城,犀浦,https://cd.lianjia.com/ershoufang/106125203048.html
成都,钢管厂五区 2室1厅 东南 西北,81.8,"11,116元/平",2室1厅,73.59平米,东南 西北,其他,高楼层(共7层),板楼,钢管厂五区,莲花,https://cd.lianjia.com/ershoufang/106125298436.html
成都,金都华庭 3室2厅 南,56.8,"5,496元/平",3室2厅,103.36平米,南,精装,高楼层(共33层),2019年,金都华庭,金堂,https://cd.lianjia.com/ershoufang/106124867686.html
成都,龙腾东麓城 3室1厅 东南,69.8,"7,770元/平",3室1厅,89.84平米,东南,精装,中楼层(共33层),2020年,龙腾东麓城,东山,https://cd.lianjia.com/ershoufang/106125392153.html
成都,温哥华南苑 3室1厅 西南,85,"10,887元/平",3室1厅,78.08平米,西南,简装,高楼层(共17层),塔楼,温哥华南苑,航空港,https://cd.lianjia.com/ershoufang/106125210654.html
成都,都市美丽洲 2室1厅 东南,37,"4,366元/平",2室1厅,84.75平米,东南,简装,低楼层(共6层),板楼,都市美丽洲,都江堰城区,https://cd.lianjia.com/ershoufang/106121846876.html
成都,金秋乐园二期 2室1厅 东,36.8,"5,175元/平",2室1厅,71.12平米,东,简装,低楼层(共7层),塔楼,金秋乐园二期,花源,https://cd.lianjia.com/ershoufang/106123925002.html
成都,会所金澜苑 3室1厅 东南,139.8,"15,851元/平",3室1厅,88.2平米,东南,毛坯,高楼层(共18层),板楼,会所金澜苑,五大花园,https://cd.lianjia.com/ershoufang/106125397647.html
成都,新鸿基悦城 3室2厅 东南,227,"16,082元/平",3室2厅,141.16平米,东南,简装,低楼层(共25层),板塔结合,新鸿基悦城,海洋公园,https://cd.lianjia.com/ershoufang/106125000048.html
成都,新桥丽景A区 1室2厅 西南,51,"8,155元/平",1室2厅,62.54平米,西南,毛坯,高楼层(共6层),板楼,新桥丽景A区,五块石,https://cd.lianjia.com/ershoufang/106123353674.html
成都,中铁西郡英华二期 4室2厅 东南,85,"11,686元/平",4室2厅,72.74平米,东南,精装,高楼层(共31层),板塔结合,中铁西郡英华二期,红光,https://cd.lianjia.com/ershoufang/106125277886.html
成都,我的大学 2室1厅 南,39,"8,361元/平",2室1厅,46.65平米,南,简装,高楼层(共27层),塔楼,我的大学,新都城区,https://cd.lianjia.com/ershoufang/106124558844.html
成都,交大香洲半岛南庭 3室1厅 东南 南,80,"6,358元/平",3室1厅,125.84平米,东南 南,简装,低楼层(共8层),板楼,交大香洲半岛南庭,毗河,https://cd.lianjia.com/ershoufang/106124291474.html
成都,抚琴西南街45号 2室2厅 西南,85.8,"13,808元/平",2室2厅,62.14平米,西南,其他,中楼层(共7层),板楼,抚琴西南街45号,抚琴小区,https://cd.lianjia.com/ershoufang/106124469189.html
成都,光华美邻 3室2厅 南,248,"24,146元/平",3室2厅,102.71平米,南,简装,高楼层(共18层),塔楼,光华美邻,光华泡小,https://cd.lianjia.com/ershoufang/106122455499.html
成都,恒大御龙天峰 4室2厅 东 南,94,"6,882元/平",4室2厅,136.6平米,东 南,精装,低楼层(共33层),2019年,恒大御龙天峰,阳光城,https://cd.lianjia.com/ershoufang/106120649522.html
成都,润扬双铁广场石犀里 3室1厅 西南,135,"14,465元/平",3室1厅,93.33平米,西南,精装,高楼层(共27层),2020年,润扬双铁广场石犀里,犀浦,https://cd.lianjia.com/ershoufang/106124976261.html
成都,青羊龙栖苑 1室1厅 东南,88,"16,623元/平",1室1厅,52.94平米,东南,简装,中楼层(共17层),2012年,青羊龙栖苑,金沙,https://cd.lianjia.com/ershoufang/106124183920.html
成都,知贤坊 2室1厅 南,133,"15,675元/平",2室1厅,84.85平米,南,简装,中楼层(共18层),塔楼,知贤坊,光华泡小,https://cd.lianjia.com/ershoufang/106122053716.html
成都,东阳豪庭南区 5室2厅 南,99,"7,252元/平",5室2厅,136.53平米,南,精装,高楼层(共5层),板楼,东阳豪庭南区,西河,https://cd.lianjia.com/ershoufang/106124957262.html
成都,协信天骄城 3室2厅 南,43.8,"4,114元/平",3室2厅,106.47平米,南,其他,中楼层(共33层),2020年,协信天骄城,青白江,https://cd.lianjia.com/ershoufang/106125322440.html
成都,金科一城 3室1厅 西,119,"14,502元/平",3室1厅,82.06平米,西,其他,中楼层(共20层),塔楼,金科一城,动物园,https://cd.lianjia.com/ershoufang/106124006272.html
成都,花样年龙年中心三期 3室2厅 西 西北,99,"10,103元/平",3室2厅,98平米,西 西北,精装,26层,2017年,花样年龙年中心三期,郫县城区,https://cd.lianjia.com/ershoufang/106125196448.html
成都,隆鑫印象城邦 3室2厅 南,88,"9,338元/平",3室2厅,94.24平米,南,精装,中楼层(共17层),板塔结合,隆鑫印象城邦,五津,https://cd.lianjia.com/ershoufang/106124758209.html
成都,山水四季城 4室2厅 东南,120,"7,564元/平",4室2厅,158.66平米,东南,精装,高楼层(共6层),板塔结合,山水四季城,龙泉驿城区,https://cd.lianjia.com/ershoufang/106120479237.html
成都,丽景华庭二期 3室2厅 南,166,"12,591元/平",3室2厅,131.85平米,南,简装,低楼层(共16层),板楼,丽景华庭二期,外双楠,https://cd.lianjia.com/ershoufang/106124466372.html
成都,中铁瑞景汇中心 3室1厅 西南,123.6,"14,270元/平",3室1厅,86.62平米,西南,简装,中楼层(共39层),2018年,中铁瑞景汇中心,五块石,https://cd.lianjia.com/ershoufang/106112757137.html
成都,隆鑫公园首府 4室1厅 南,109,"8,559元/平",4室1厅,127.36平米,南,毛坯,高楼层(共21层),暂无数据,隆鑫公园首府,五津,https://cd.lianjia.com/ershoufang/106123217503.html
成都,和裕欧景 1室1厅 东南,13.8,"3,526元/平",1室1厅,39.14平米,东南,其他,高楼层(共21层),2014年,和裕欧景,金堂,https://cd.lianjia.com/ershoufang/106125333827.html
成都,鹃城帝景 4室2厅 南,128,"7,193元/平",4室2厅,177.96平米,南,精装,高楼层(共6层),板楼,鹃城帝景,郫县万达,https://cd.lianjia.com/ershoufang/106125198192.html
成都,半边街新居西区 1室1厅 东南,54.8,"10,158元/平",1室1厅,53.95平米,东南,其他,低楼层(共11层),塔楼,半边街新居西区,草金立交,https://cd.lianjia.com/ershoufang/106125333023.html
成都,金林俊景 2室1厅 南,150,"16,727元/平",2室1厅,89.68平米,南,简装,14层,板塔结合,金林俊景,五大花园,https://cd.lianjia.com/ershoufang/106125138882.html
成都,绿地468云玺四期 2室2厅 西北,152,"19,646元/平",2室2厅,77.37平米,西北,精装,中楼层(共39层),2016年,绿地468云玺四期,三圣乡,https://cd.lianjia.com/ershoufang/106125078310.html
成都,花香龙都 2室2厅 南,85,"9,261元/平",2室2厅,91.79平米,南,毛坯,高楼层(共28层),塔楼,花香龙都,龙泉驿城区,https://cd.lianjia.com/ershoufang/106123953835.html
成都,欧城花园 3室2厅 东,89,"9,609元/平",3室2厅,92.63平米,东,精装,中楼层(共6层),板楼,欧城花园,东升镇,https://cd.lianjia.com/ershoufang/106125156666.html
成都,怡景阳光(石家碾东路) 2室1厅 北,26,"3,456元/平",2室1厅,75.25平米,北,简装,高楼层(共15层),2008年,怡景阳光(石家碾东路),青白江,https://cd.lianjia.com/ershoufang/106123726337.html
成都,优派立方 3室1厅 东南,58,"6,945元/平",3室1厅,83.52平米,东南,毛坯,高楼层(共34层),2018年,优派立方,郫县万达,https://cd.lianjia.com/ershoufang/106124629143.html
成都,东麓驿境三期 3室2厅 东南,85,"9,499元/平",3室2厅,89.49平米,东南,简装,低楼层(共18层),板塔结合,东麓驿境三期,龙泉驿城区,https://cd.lianjia.com/ershoufang/106125299393.html
成都,中铁西郡英华二期 3室2厅 东南,75,"6,845元/平",3室2厅,109.58平米,东南,简装,中楼层(共31层),板塔结合,中铁西郡英华二期,红光,https://cd.lianjia.com/ershoufang/106121740589.html
成都,傲城 2室1厅 西北,76,"10,705元/平",2室1厅,71平米,西北,精装,高楼层(共31层),板塔结合,傲城,犀浦,https://cd.lianjia.com/ershoufang/106125203048.html
成都,听湖九园 3室1厅 东北,56.6,"6,025元/平",3室1厅,93.95平米,东北,精装,低楼层(共33层),2021年,听湖九园,青白江,https://cd.lianjia.com/ershoufang/106124458722.html
成都,建发翡翠鹭洲 3室1厅 北,215,"27,099元/平",3室1厅,79.34平米,北,其他,低楼层(共33层),2016年,建发翡翠鹭洲,大源,https://cd.lianjia.com/ershoufang/106124835603.html
成都,壹中心 3室2厅 东北,98,"11,537元/平",3室2厅,84.95平米,东北,精装,中楼层(共38层),塔楼,壹中心,东安湖,https://cd.lianjia.com/ershoufang/106125224099.html
成都,南阳盛世 2室2厅 南,102,"11,812元/平",2室2厅,86.36平米,南,精装,高楼层(共29层),板塔结合,南阳盛世,南湖,https://cd.lianjia.com/ershoufang/106124716869.html
成都,合能珍宝琥珀 3室1厅 西,109.6,"13,189元/平",3室1厅,83.1平米,西,精装,低楼层(共27层),板塔结合,合能珍宝琥珀,光华大道沿线,https://cd.lianjia.com/ershoufang/106124350786.html
成都,首创东公元 2室1厅 南 西南,104.2,"11,020元/平",2室1厅,94.56平米,南 西南,精装,高楼层(共30层),塔楼,首创东公元,东安湖,https://cd.lianjia.com/ershoufang/106122676113.html
成都,金地天府城 2室1厅 东,102,"12,879元/平",2室1厅,79.2平米,东,简装,低楼层(共39层),2019年,金地天府城,新川南,https://cd.lianjia.com/ershoufang/106116027575.html
成都,东方虹花苑 3室2厅 南,62,"6,350元/平",3室2厅,97.64平米,南,简装,低楼层(共6层),板塔结合,东方虹花苑,阳光城,https://cd.lianjia.com/ershoufang/106123100121.html
成都,东阳豪庭南区 5室2厅 南,99,"7,252元/平",5室2厅,136.53平米,南,精装,高楼层(共5层),板楼,东阳豪庭南区,西河,https://cd.lianjia.com/ershoufang/106124957262.html
成都,清凤时代城 3室2厅 南,228,"25,225元/平",3室2厅,90.39平米,南,精装,中楼层(共32层),2016年,清凤时代城,大源,https://cd.lianjia.com/ershoufang/106124211601.html
成都,雅居乐锦城 3室2厅 东南,99,"9,035元/平",3室2厅,109.58平米,东南,精装,中楼层(共23层),2021年,雅居乐锦城,五津,https://cd.lianjia.com/ershoufang/106123892859.html
成都,保利紫荆花语 3室2厅 北,82,"9,275元/平",3室2厅,88.41平米,北,精装,中楼层(共33层),板塔结合,保利紫荆花语,保利公园,https://cd.lianjia.com/ershoufang/106124445237.html
成都,恒大御景半岛 3室2厅 北,54,"4,383元/平",3室2厅,123.21平米,北,精装,低楼层(共26层),板塔结合,恒大御景半岛,金堂,https://cd.lianjia.com/ershoufang/106125324867.html
成都,香年广场 1室1厅 西,126,"25,020元/平",1室1厅,50.36平米,西,其他,中楼层(共35层),2012年,香年广场,大源,https://cd.lianjia.com/ershoufang/106125291300.html
成都,恒大西辰绿洲一期 3室2厅 南,53.8,"5,475元/平",3室2厅,98.27平米,南,精装,中楼层(共33层),2020年,恒大西辰绿洲一期,羊马,https://cd.lianjia.com/ershoufang/106125302685.html
成都,成都农业科技职业学院柳城小区392号 3室2厅 东,57,"5,521元/平",3室2厅,103.25平米,东,简装,中楼层(共5层),板楼,成都农业科技职业学院柳城小区392号,温江大学城,https://cd.lianjia.com/ershoufang/106124470288.html
成都,书香雅舍 5室3厅 南 北,170,"9,427元/平",5室3厅,180.34平米,南 北,精装,高楼层(共11层),板楼,书香雅舍,十陵,https://cd.lianjia.com/ershoufang/106125291008.html
成都,海川国际社区 1室1厅 东南,16.8,"4,658元/平",1室1厅,36.07平米,东南,精装,中楼层(共6层),板楼,海川国际社区,龙泉驿城区,https://cd.lianjia.com/ershoufang/106125167988.html
成都,桂湖东路112号 3室2厅 南,35.8,"4,889元/平",3室2厅,73.24平米,南,简装,中楼层(共5层),1997年,桂湖东路112号,新都城区,https://cd.lianjia.com/ershoufang/106125260519.html
成都,战旗东路6号 2室1厅 西南 南,62.8,"11,566元/平",2室1厅,54.3平米,西南 南,简装,中楼层(共7层),板楼,战旗东路6号,府南新区,https://cd.lianjia.com/ershoufang/106125252890.html
成都,东湖胜景二期 2室2厅 南,48.8,"5,439元/平",2室2厅,89.73平米,南,精装,低楼层(共28层),塔楼,东湖胜景二期,河东新区,https://cd.lianjia.com/ershoufang/106123932546.html
成都,五角大楼 3室1厅 南,29.8,"3,895元/平",3室1厅,76.51平米,南,精装,高楼层(共6层),板塔结合,五角大楼,阳光城,https://cd.lianjia.com/ershoufang/106125317656.html
成都,隆鑫印象城邦 3室2厅 南,88,"9,338元/平",3室2厅,94.24平米,南,精装,中楼层(共17层),板塔结合,隆鑫印象城邦,五津,https://cd.lianjia.com/ershoufang/106124758209.html
成都,协信天骄城 3室2厅 南,43.8,"4,114元/平",3室2厅,106.47平米,南,其他,中楼层(共33层),2020年,协信天骄城,青白江,https://cd.lianjia.com/ershoufang/106125322440.html
成都,金科一城 3室1厅 西,119,"14,502元/平",3室1厅,82.06平米,西,其他,中楼层(共20层),塔楼,金科一城,动物园,https://cd.lianjia.com/ershoufang/106124006272.html
